Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
PM11,2013-04-01,6.733333333333333,22.900000000000002,8.1,32.199999999999996,0.0008333333333333334,0.006333333333333333,0.5333333333333333,0.7000000000000001,0.6666666666666666,63.0111083299689,38.944101771984585,0.018455440549294756,32.47191634737431,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2013-07-01,5.866666666666667,27.53333333333333,8.266666666666667,31.833333333333332,0.0015000000000000002,0.006000000000000001,2.783333333333333,0.8333333333333334,0.5,58.067141727663476,41.44864710766335,0.039455583921625695,35.58576741274304,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2013-10-01,6.966666666666666,23.900000000000002,8.133333333333333,32.46666666666667,0.0005,0.010333333333333333,0.7333333333333333,1.5666666666666667,0.5,117.74913424582638,44.180480725098334,0.019368487484502428,135.11761405592077,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2014-01-01,8.200000000000001,16.0,8.0,33.03333333333333,0.0005,0.007333333333333333,0.5,1.2333333333333334,0.5,77.55407847938181,21.02400621483037,0.049336549575379696,163.50984571636553,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2014-04-01,7.366666666666667,23.766666666666666,8.2,32.699999999999996,0.0013333333333333333,0.005666666666666667,2.533333333333333,0.85,2.1666666666666665,142.69913616715493,27.93219391587791,0.03619162850858321,75.05494662141888,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2014-07-01,3.9,24.96666666666667,7.833333333333333,33.56666666666666,0.0006666666666666666,0.007333333333333333,0.5333333333333333,1.8333333333333333,0.6666666666666666,121.47920727377428,20.0,0.04361051591243245,8.0,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2014-10-01,7.0,24.066666666666663,8.0,33.03333333333333,0.0005,0.007666666666666666,0.3333333333333333,1.8,0.5,125.7884669158352,42.47046630908539,0.02737776187516134,48.962708676844244,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2015-01-01,7.933333333333334,16.96666666666667,7.8999999999999995,32.166666666666664,0.0005,0.007,0.6666666666666666,1.6333333333333335,0.5,95.26398864251765,30.845739062469256,0.05957270018482513,88.63452981175426,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2015-04-01,5.8999999999999995,23.366666666666664,7.966666666666666,33.86666666666667,0.0006666666666666666,0.007,0.8666666666666667,0.65,0.5,180.94842793503472,38.2216219690048,0.0546506335948949,44.93975690334786,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2015-07-01,5.0,26.233333333333334,8.1,33.4,0.0015000000000000002,0.009666666666666665,0.6333333333333334,1.5999999999999999,1.1666666666666667,200.0,20.243262278640444,0.046282455510230455,81.59919415058683,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2015-10-01,6.466666666666666,24.900000000000002,7.866666666666667,33.199999999999996,0.0005,0.009666666666666665,0.18333333333333335,1.6666666666666667,0.5,110.24953466851498,52.816936515513156,0.03573429579769134,209.39145632829442,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2016-01-01,7.966666666666666,16.833333333333332,7.833333333333333,31.733333333333334,0.001,0.008,1.4000000000000001,1.8,0.8333333333333334,132.35637369452502,22.233806310742924,0.046220598323447326,161.4786685693835,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2016-04-01,6.133333333333333,23.266666666666666,7.8,31.866666666666664,0.0013333333333333333,0.004,0.7333333333333334,0.9500000000000001,0.5,123.40960700725094,42.86258045625249,0.028982056982338814,114.99523985640745,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2016-07-01,4.966666666666667,24.333333333333332,7.966666666666666,33.800000000000004,0.0005,0.002,0.7666666666666667,2.733333333333333,0.5,110.9109597795626,34.43591264801398,0.051081933198861805,71.13310901041464,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2016-10-01,6.5,24.733333333333334,8.033333333333333,31.666666666666668,0.0008333333333333334,0.008666666666666668,0.3,5.133333333333334,1.8333333333333333,90.87753362935211,31.081801705583615,0.06,56.14471580204399,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2017-01-01,7.633333333333333,18.133333333333336,7.8999999999999995,31.46666666666667,0.0006666666666666666,0.010333333333333333,0.6666666666666666,5.566666666666666,0.5,82.0261204381833,30.256567123511985,0.05522626861856389,111.80577603700569,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2017-04-01,7.0,24.566666666666666,7.933333333333334,33.36666666666667,0.0006666666666666666,0.0026666666666666666,0.45,3.6999999999999997,0.6666666666666666,80.25409570660665,26.764146584765435,0.028744293126940847,74.73638527369557,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2017-07-01,6.0,27.833333333333332,8.200000000000001,30.733333333333334,0.002,0.005666666666666667,0.5499999999999999,8.5,5.666666666666667,134.18340089422009,50.98675089212953,0.042699611642425,76.16008005727822,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2017-10-01,6.733333333333333,23.599999999999998,7.8999999999999995,33.0,0.0,0.010333333333333333,1.0333333333333334,6.2,0.5,101.81139326287277,33.24761480501657,0.023430161657335677,31.400738536723686,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2018-01-01,8.6,16.333333333333332,7.866666666666667,32.43333333333333,0.0005,0.0033333333333333335,0.5333333333333333,1.8333333333333333,0.5,40.0,21.685632349248152,0.046095577854847254,49.749891852132606,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2018-04-01,6.266666666666667,25.2,8.066666666666666,32.96666666666666,0.0011666666666666668,0.0026666666666666666,0.3333333333333333,2.6666666666666665,2.0,135.5700377209413,29.130187585781712,0.04410356878077743,111.44411528245577,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2018-07-01,5.333333333333333,26.833333333333332,8.200000000000001,32.6,0.001,0.014,0.4666666666666666,1.7333333333333334,0.5,118.66085511375455,34.55538467605273,0.019007702207084785,40.22196492546057,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2018-10-01,5.866666666666667,24.03333333333333,8.1,33.1,0.001,0.008333333333333333,0.15,6.033333333333334,0.6666666666666666,167.13355504904013,44.66030782403738,0.024573586066979562,85.2969676161875,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2019-01-01,7.6000000000000005,19.066666666666666,8.033333333333333,32.46666666666667,0.0005,0.014333333333333332,0.4666666666666666,3.533333333333333,0.5,133.05928389818533,27.064214983232514,0.03379750601914627,92.46932585784977,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2019-04-01,5.533333333333334,23.733333333333334,7.733333333333333,33.46666666666667,0.0005,0.008666666666666668,0.5666666666666667,7.666666666666667,0.5,68.2464241291396,27.674081697135367,0.03358095358173425,95.48682679613631,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2019-07-01,4.3,27.633333333333336,8.299999999999999,31.2,0.004,0.008,0.3666666666666667,7.5,0.5,41.96131757445066,33.367751988368376,0.024152120861744463,100.2979563109137,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2019-10-01,6.7,23.96666666666667,8.066666666666666,33.1,0.0005,0.009666666666666665,0.6666666666666666,6.199999999999999,0.5,94.8184665481722,44.29878601575026,0.043128641041219044,104.08931505879103,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2020-01-01,7.7,19.7,8.2,32.5,0.002,0.008,0.2,5.9,0.5,98.12124027572216,20.97786849366596,0.0410302435768201,52.29568167867776,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2020-04-01,5.6000000000000005,23.733333333333334,7.833333333333333,33.63333333333333,0.001,0.008333333333333333,0.5666666666666667,4.783333333333333,1.1666666666666667,153.01057203500585,39.18333095601618,0.0349047578492265,32.87754789441098,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2020-07-01,5.35,25.4,8.0,33.3,0.00075,0.008,0.7,2.6500000000000004,0.5,119.68951736986493,28.36258364992885,0.028472524832477916,45.58394281188131,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2020-10-01,6.883333333333333,22.8,7.95,32.65,0.0005833333333333334,0.013333333333333334,0.5166666666666667,3.5666666666666664,0.5833333333333334,159.67909743344782,29.714053135327255,0.05478922708676524,110.10744461573367,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2021-01-01,6.35,20.5,7.9,33.2,0.0005,0.006,0.5,3.05,0.75,73.63084305040779,64.52520747568974,0.06,38.074104282116835,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2021-04-01,4.6000000000000005,24.099999999999998,7.5,34.03333333333333,0.0005,0.007333333333333333,0.3666666666666667,2.533333333333333,0.5,153.78425345331567,31.009079336415677,0.03142761029467312,41.58186464009564,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2021-07-01,4.3,24.96666666666667,7.5,33.56666666666666,0.0005,0.008333333333333333,0.43333333333333335,1.7666666666666666,5.166666666666667,145.23462037008218,42.579595433239845,0.029995194353204586,41.45550981735072,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2021-10-01,6.7,23.900000000000002,7.766666666666667,33.300000000000004,0.001,0.007,0.7000000000000001,4.266666666666667,2.6666666666666665,49.36180609990812,42.07471582310098,0.04475795836262241,26.701347969775075,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2022-01-01,7.300000000000001,17.55,7.5,33.15,0.0005,0.0105,0.175,3.6,0.5,166.29162444412702,22.340167724931916,0.03289174279132907,39.21846173780929,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2022-04-01,6.5,23.066666666666666,7.933333333333333,32.63333333333333,0.0006666666666666666,0.0030000000000000005,0.39999999999999997,2.433333333333333,0.5,123.27104721182235,20.0,0.035606460410264607,127.76827891452777,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2022-07-01,4.933333333333334,26.433333333333334,7.766666666666667,32.53333333333334,0.001,0.001,1.2333333333333334,2.433333333333333,0.5,133.7215576353977,43.53103425335042,0.04897887253972135,49.68879430626691,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2022-10-01,6.6000000000000005,23.96666666666667,7.833333333333333,32.96666666666667,0.0011666666666666668,0.008666666666666666,0.25,3.466666666666667,1.8333333333333333,89.7286360650052,23.07038313040955,0.01873703119372223,28.16511101393037,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2023-01-01,7.266666666666667,18.900000000000002,7.3,33.36666666666667,0.0005,0.005666666666666667,0.35000000000000003,3.4,0.5,164.63364545226904,20.0,0.06,55.62294966193942,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2023-04-01,6.6000000000000005,24.766666666666666,7.866666666666667,33.5,0.0011666666666666668,0.006000000000000001,0.5,1.7333333333333334,0.6666666666666666,78.49516847663955,46.612851572613394,0.03845370356537241,97.5925314772399,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2023-07-01,5.166666666666667,25.3,8.0,33.43333333333334,0.0008333333333333334,0.003333333333333334,0.8166666666666668,2.8333333333333335,2.1666666666666665,149.1232206430881,23.56884191631324,0.0322600135369001,26.925531942865614,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2023-10-01,6.466666666666666,24.933333333333334,8.033333333333333,32.666666666666664,0.0006666666666666666,0.006000000000000001,0.05000000000000001,8.333333333333334,0.5,148.7212616568035,25.590962362418207,0.03626028132871197,124.50186184500613,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2024-01-01,7.166666666666667,19.0,8.133333333333333,34.06666666666666,0.0005,0.0026666666666666666,0.3333333333333333,5.533333333333334,0.5,85.90414001397222,63.94269326249256,0.036946211216261626,33.36343539158207,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2024-04-01,5.1000000000000005,25.3,8.200000000000001,32.733333333333334,0.0006666666666666666,0.001,0.5499999999999999,1.6666666666666667,1.1666666666666667,189.4180759797901,20.0,0.01998785301614666,59.29256973397459,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2024-07-01,5.366666666666667,26.3,8.0,33.333333333333336,0.001,0.0030000000000000005,0.6166666666666667,2.766666666666667,0.8333333333333334,128.10349680761317,21.77935106166594,0.06,58.87721592983858,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM11,2024-10-01,5.233333333333333,25.599999999999998,7.766666666666667,32.333333333333336,0.0005,0.009666666666666667,0.85,3.133333333333333,4.833333333333333,142.88624135948584,28.403880764337583,0.038018827976046825,54.120223948042316,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1986-01-01,8.6,15.833333333333334,8.1,33.36666666666667,0.0013333333333333333,0.013333333333333334,1.0333333333333332,0.9166666666666666,,66.55077216324855,30.559704473222713,0.04398213180570298,71.1193225588774,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1986-04-01,6.766666666666667,25.8,8.200000000000001,32.4,0.002,0.016666666666666666,1.0333333333333334,1.8333333333333333,,194.12055010529977,24.577337755333023,0.052891955551492696,113.09274052100366,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1986-07-01,5.3999999999999995,29.03333333333333,8.166666666666666,30.633333333333336,0.006333333333333333,0.006666666666666667,1.0999999999999999,1.6666666666666667,,77.14050709212185,22.49988406993302,0.025859560168850677,72.06432552867307,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1986-10-01,6.266666666666667,22.566666666666666,8.166666666666666,32.833333333333336,0.0013333333333333333,0.011666666666666667,0.8333333333333334,1.0833333333333333,,155.87102514680757,54.771742133906855,0.044470937862536336,52.8194496226782,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1987-01-01,7.833333333333333,17.966666666666665,8.1,31.96666666666667,0.0030000000000000005,0.013333333333333334,0.9333333333333332,3.0,,85.18298987239066,36.1418520217315,0.03398803677247605,94.77842288141397,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1987-04-01,6.033333333333334,23.099999999999998,8.1,32.233333333333334,0.0016666666666666668,0.012333333333333335,0.9333333333333332,13.333333333333334,,98.3353919003311,40.239920607049896,0.050919415560382056,82.59879158863525,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1987-07-01,6.05,29.6,8.05,30.8,0.001,0.00375,1.4500000000000002,6.25,,147.60639153599064,31.62761400907403,0.017313254813770954,50.99731794563807,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1987-10-01,6.35,21.85,8.2,34.150000000000006,0.002,0.00725,0.7,2.5,,155.9643449786305,36.46218172355137,0.036130823885564746,75.43457936462666,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1988-01-01,8.2,16.9,8.25,32.5,0.0015,0.0025,1.7999999999999998,6.25,417.0,75.50505128100642,45.185915635494446,0.030097056990377336,48.72594419450944,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1988-04-01,5.733333333333333,23.266666666666666,8.166666666666666,32.766666666666666,0.001,0.005333333333333333,1.3333333333333333,2.1666666666666665,310.0,158.16652591699477,23.751265505269657,0.043811133934534244,45.77983449906454,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1988-07-01,4.866666666666666,25.400000000000002,8.299999999999999,32.86666666666667,0.004333333333333333,0.008333333333333333,0.7666666666666666,3.0,74.0,156.5743173296618,36.1641477014093,0.044415679305567134,114.79990631141179,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1988-10-01,6.533333333333334,22.0,8.366666666666667,31.566666666666666,0.0030000000000000005,0.008833333333333334,0.7999999999999999,3.1666666666666665,83.66666666666667,87.17163069042877,41.755123565944864,0.028974348693974344,94.23836247263475,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1989-01-01,7.3999999999999995,16.2,8.366666666666667,32.0,0.0025,0.015333333333333332,0.7666666666666666,1.1666666666666667,67.0,175.95266577568884,55.41093219243879,0.028926588953041284,112.58503461634388,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1989-04-01,6.966666666666666,21.96666666666667,8.333333333333334,31.7,0.0023333333333333335,0.0065,0.5333333333333333,0.8333333333333334,142.66666666666666,69.00998301131867,63.380658063519896,0.035979492448794594,104.51396257458336,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1989-07-01,5.833333333333333,27.3,8.633333333333333,33.03333333333333,0.0023333333333333335,0.011999999999999999,1.2666666666666666,1.3333333333333333,15.666666666666666,98.13295960278346,33.888231651697616,0.02705435946189752,45.24216054535054,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1989-10-01,5.666666666666667,24.100000000000005,8.466666666666667,32.166666666666664,0.0016666666666666668,0.0085,0.6333333333333333,2.1666666666666665,2.0,136.7650918432196,48.39387984938614,0.05083107381081844,127.83048643968591,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1990-01-01,7.050000000000001,16.85,8.45,31.450000000000003,0.0025,0.003,0.8500000000000001,2.0,42.5,90.12518003540877,20.0,0.03275865052792329,62.57188709802702,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
PM2,1990-04-01,7.133333333333333,22.5,8.6,31.433333333333334,0.004333333333333334,0.0026666666666666666,0.8000000000000002,1.1666666666666667,50.0,129.23366799877692,55.549383335596374,0.01304788687669858,122.86298640183271,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
