"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Eastern Buffer","EM3","2010-12-15","1","Surface Water","0.6","0.002","2.5","<0.02","0.14","0.11","0.09","20.8","3","0.39","2.5","32.8","0.9","8.1","0.007","0.006","0.028","6","4","6.5","88","0.4","0.051","0.4"
"Eastern Buffer","EM3","2010-12-15","1","Middle Water","1.2","0.002","2.3","0.02","0.18","0.14","0.09","20.8","3.8","0.41","2.5","32.8","0.8","8.1","0.007","0.006","0.029","4","3","6.8","92","0.5","0.054","0.4"
"Eastern Buffer","EM3","2010-12-15","1","Bottom Water","0.6","0.002","2.8","<0.02","0.16","0.13","0.08","20.8","4","0.4","2.5","32.8","1.2","8.1","0.007","0.006","0.027","3","1","6.8","92","0.2","0.048","0.5"
"Eastern Buffer","EM3","2011-01-03","1","Surface Water","1.5","0.001","7.7","0.03","0.17","0.08","0.1","18.2","8.6","0.83","2.1","33.1","0.4","7.8","0.01","0.036","0.05","9","3","6.9","89","1.1","0.018","0.3"
"Eastern Buffer","EM3","2011-01-03","1","Middle Water","1.8","0.001","7.5","0.03","0.17","0.08","0.1","18.2","10","0.87","2.1","33.1","0.5","7.8","0.01","0.036","0.05","3","1","7","90","0.8","0.016","0.5"
"Eastern Buffer","EM3","2011-01-03","1","Bottom Water","1.9","0.001","9.8","0.03","0.19","0.1","0.11","18.2","13","0.84","2.1","33.1","0.9","7.9","0.01","0.036","0.053","<1","<1","7","90","0.6","0.016","0.3"
"Eastern Buffer","EM3","2011-02-10","1","Surface Water","0.6","0.001","4.4","0.04","0.27","0.07","0.22","15.5","1.2","1.3","3","31.8","0.7","7.8","0.017","0.008","0.19","<1","<1","8.2","100","1.1","0.02","1.1"
"Eastern Buffer","EM3","2011-02-10","1","Middle Water","0.6","0.001","1.2","0.03","0.31","0.11","0.21","15.3","1.8","1.3","3","31.8","1","7.8","0.018","0.007","0.19","1","<1","8.2","100","0.6","0.013","1.3"
"Eastern Buffer","EM3","2011-02-10","1","Bottom Water","0.6","0.001","1.4","0.03","0.28","0.08","0.21","15.2","1.7","1.3","3","31.8","1","7.8","0.017","0.007","0.19","<1","<1","8.1","98","0.7","0.011","1.1"
"Eastern Buffer","EM3","2011-03-17","1","Surface Water","0.7","0.002","1.3","<0.02","0.13","0.12","0.08","18.3","2","0.21","2.5","33.2","0.3","7.9","0.002","<0.002","0.011","<1","<1","7.8","102","2.2","0.071","1.2"
"Eastern Buffer","EM3","2011-03-17","1","Middle Water","1.2","0.002","1.4","<0.02","0.17","0.15","0.09","18.2","5.1","0.21","2.5","33.2","0.8","8","0.003","<0.002","0.013","2","1","7.8","101","3.3","0.074","1.1"
"Eastern Buffer","EM3","2011-03-17","1","Bottom Water","0.7","0.002","1.9","0.02","0.13","0.11","0.1","18.2","2.2","0.23","2.5","33.2","1.1","8","0.002","0.002","0.019","4","3","7.7","99","2.4","0.08","0.9"
"Eastern Buffer","EM3","2011-04-12","1","Surface Water","0.6","0.002","1.9","<0.02","0.16","0.14","0.1","20.5","1.1","0.19","4","33.9","0.3","7.9","0.007","0.003","0.016","1","<1","7.2","98","2.3","0.081","0.5"
"Eastern Buffer","EM3","2011-04-12","1","Middle Water","<0.5","0.002","0.9","<0.02","0.16","0.14","0.1","20.4","1","0.22","4","33.9","0.4","7.9","0.007","0.003","0.016","2","<1","7","95","1.1","0.079","0.5"
"Eastern Buffer","EM3","2011-04-12","1","Bottom Water","0.7","0.002","5.1","<0.02","0.17","0.15","0.09","20.4","4","0.22","4","34","0.7","7.9","0.004","0.003","0.012","3","1","7","94","0.8","0.074","0.4"
"Eastern Buffer","EM3","2011-05-12","1","Surface Water","1.3","0.003","1.3","0.03","0.45","0.26","0.29","26.1","1.4","0.2","4","31.9","1.5","7.8","0.009","0.028","0.16","28","2","7.2","107","9.5","0.099","2.2"
"Eastern Buffer","EM3","2011-05-12","1","Middle Water","0.7","0.002","1.2","<0.02","0.16","0.12","0.1","23.2","1.5","0.36","4","33.8","0.4","7.8","0.007","0.011","0.028","61","13","5.5","78","0.9","0.064","1"
"Eastern Buffer","EM3","2011-05-12","1","Bottom Water","0.7","0.001","2.4","<0.02","0.1","0.08","0.06","22.1","2.6","0.45","4","34.1","<0.2","7.8","0.008","0.013","0.008","1","1","5.3","75","0.6","0.036","1.1"
"Eastern Buffer","EM3","2011-06-15","1","Surface Water","0.7","0.004","2.1","0.04","0.43","0.25","0.3","25.7","2.8","0.87","3","31.7","1.8","7.8","0.017","0.034","0.15","94","39","4.1","60","2.7","0.12","1"
"Eastern Buffer","EM3","2011-06-15","1","Middle Water","0.6","0.002","2","0.03","0.27","0.16","0.19","23.9","2.4","0.85","3","33.4","0.3","7.9","0.014","0.032","0.074","220","75","3.9","57","1.4","0.08","0.6"
"Eastern Buffer","EM3","2011-06-15","1","Bottom Water","0.7","0.001","3.9","0.02","0.16","0.11","0.09","22.3","4.5","0.79","3","34.2","0.5","7.9","0.01","0.026","0.019","32","10","4.2","59","0.6","0.044","0.5"
"Eastern Buffer","EM3","2011-07-31","1","Surface Water","1.1","0.001","5.9","0.02","0.22","0.17","0.06","27.7","1.6","0.38","3","31.3","<0.2","8.2","0.004","0.006","0.039","1","<1","7.2","109","4","0.017","1.2"
"Eastern Buffer","EM3","2011-07-31","1","Middle Water","0.9","0.002","5.9","<0.02","0.2","0.15","0.07","27.3","1.5","0.37","3","31.3","0.8","8.2","0.005","0.006","0.04","18","12","7.3","109","4.8","0.021","1.2"
"Eastern Buffer","EM3","2011-07-31","1","Bottom Water","0.7","0.002","7.5","0.02","0.23","0.16","0.1","25","1.7","0.68","3","32.2","1.8","8.1","0.007","0.01","0.057","31","17","5","73","3.7","0.032","0.9"
"Eastern Buffer","EM3","2011-08-22","1","Surface Water","3.9","0.006","1.6","0.07","0.54","0.52","0.07","28","4.2","0.87","2.3","31","4.9","8.4","0.006","0.006","0.014","170","52","10.3","156","24","0.051","6.8"
"Eastern Buffer","EM3","2011-08-22","1","Middle Water","0.6","0.001","1.2","0.03","0.18","0.08","0.12","22.6","1.5","1.1","2.3","34.2","<0.2","8","0.015","0.007","0.094","110","31","3.2","45","0.8","0.018","1"
"Eastern Buffer","EM3","2011-08-22","1","Bottom Water","<0.5","0.001","1.8","0.03","0.16","0.06","0.12","22","1.8","1.1","2.3","34.3","<0.2","8","0.016","0.005","0.097","13","<1","3.5","48","0.6","0.018","0.5"
"Eastern Buffer","EM3","2011-09-16","1","Surface Water","0.5","0.003","4.8","<0.02","0.15","0.14","0.04","29.4","0.8","0.32","5","32.3","0.9","8.2","0.003","<0.002","0.004","6","6","5.9","92","1.4","0.031","0.4"
"Eastern Buffer","EM3","2011-09-16","1","Middle Water","0.6","0.003","0.7","<0.02","0.12","0.11","0.04","28.9","1.1","0.41","5","33","<0.2","8.2","0.008","0.003","0.004","<1","<1","5.7","88","0.8","0.034","0.3"
"Eastern Buffer","EM3","2011-09-16","1","Bottom Water","0.6","0.002","1.2","<0.02","0.08","0.07","0.04","28.5","1.8","0.49","5","33.4","<0.2","8.1","0.009","0.006","0.007","<1","<1","5.3","82","0.6","0.029","0.2"
"Eastern Buffer","EM3","2011-10-12","1","Surface Water","1.2","0.001","6.2","0.03","0.2","0.12","0.09","26.1","7.7","1.2","1.2","33.1","0.3","8.1","0.011","0.031","0.045","8","2","6.3","93","0.9","0.013","0.3"
"Eastern Buffer","EM3","2011-10-12","1","Middle Water","1.3","0.001","5.7","0.03","0.22","0.12","0.11","26.1","9.2","1.2","1.2","33.2","0.5","8.1","0.015","0.034","0.063","<1","<1","6.3","93","0.6","0.013","0.6"
"Eastern Buffer","EM3","2011-10-12","1","Bottom Water","1.6","0.001","8.4","0.03","0.18","0.09","0.1","26.1","13","1.2","1.2","33.2","0.3","8.1","0.015","0.034","0.052","2","<1","6.2","93","0.6","0.013","0.4"
"Eastern Buffer","EM3","2011-11-07","1","Surface Water","0.5","0.002","1.3","0.03","0.24","0.18","0.11","25.5","1","0.4","2.5","32.9","0.4","8","0.012","0.013","0.045","4","3","6.6","98","1.2","0.054","0.2"
"Eastern Buffer","EM3","2011-11-07","1","Middle Water","<0.5","0.002","0.7","0.02","0.17","0.13","0.08","25.3","1.1","0.37","2.5","32.9","0.3","8","0.009","0.015","0.028","<1","<1","6.6","97","0.3","0.04","<0.1"
"Eastern Buffer","EM3","2011-11-07","1","Bottom Water","2.3","0.002","18.1","0.03","0.22","0.17","0.1","25.1","16","0.48","2.5","33","1.1","8","0.01","0.014","0.032","2","1","6.3","92","1.9","0.049","0.2"
"Eastern Buffer","EM3","2011-12-02","1","Surface Water","0.6","0.001","3.9","0.02","0.29","0.12","0.17","22","4.5","1","2.3","32.2","<0.2","7.8","0.016","0.007","0.16","<1","<1","6.8","94","0.5","0.005","0.6"
"Eastern Buffer","EM3","2011-12-02","1","Middle Water","0.9","0.001","4.3","0.03","0.33","0.16","0.17","21.9","4","0.98","2.3","32.2","0.3","7.8","0.016","0.005","0.16","1","<1","6.8","94","0.3","0.006","0.6"
"Eastern Buffer","EM3","2011-12-02","1","Bottom Water","1","0.001","4.9","0.03","0.33","0.16","0.17","21.9","5.8","1","2.3","32.2","0.5","7.8","0.017","0.005","0.16","<1","<1","6.8","94","0.3","0.007","0.5"
"Eastern Buffer","EM3","2012-01-09","1","Surface Water","0.6","0.001","2.4","0.03","0.39","0.15","0.26","16.9","1.9","0.99","3.4","30.9","<0.2","8","0.016","0.01","0.23","4","2","8.6","107","6.4","0.021","0.7"
"Eastern Buffer","EM3","2012-01-09","1","Middle Water","0.6","0.001","1.7","0.03","0.37","0.13","0.26","16.7","2.2","1.1","3.4","31","0.8","8","0.016","0.01","0.23","1","1","8.4","104","3.5","0.021","0.6"
"Eastern Buffer","EM3","2012-01-09","1","Bottom Water","0.6","0.001","2.2","0.03","0.38","0.13","0.28","16.7","3.1","1.2","3.4","31","0.6","8","0.017","0.011","0.24","2","1","8.2","102","3.1","0.024","0.7"
"Eastern Buffer","EM3","2012-02-02","1","Surface Water","<0.5","0.001","1.5","0.03","0.31","0.14","0.2","16.1","0.8","0.99","3","31.7","<0.2","8","0.012","0.01","0.16","120","94","8.4","104","1.4","0.026","0.7"
"Eastern Buffer","EM3","2012-02-02","1","Middle Water","<0.5","0.001","0.7","0.03","0.29","0.11","0.21","15.9","0.8","1","3","31.7","<0.2","8","0.016","0.011","0.17","<1","<1","8.4","104","1","0.028","0.7"
"Eastern Buffer","EM3","2012-02-02","1","Bottom Water","0.5","0.001","2.9","0.02","0.27","0.09","0.2","16","3.3","1","3","31.9","<0.2","8","0.013","0.012","0.17","<1","<1","8.1","100","0.6","0.02","0.3"
"Eastern Buffer","EM3","2012-03-02","1","Surface Water","<0.5","0.001","1.8","0.03","0.38","0.1","0.29","15","1.8","1.2","3.5","31.1","0.2","8.1","0.022","0.018","0.26","<1","<1","9.7","116","0.6","0.015","0.4"
"Eastern Buffer","EM3","2012-03-02","1","Middle Water","<0.5","0.001","2.1","0.03","0.38","0.09","0.3","14.8","2.1","1.3","3.5","31.1","<0.2","8","0.022","0.018","0.27","9","5","9.7","116","0.6","0.01","0.5"
"Eastern Buffer","EM3","2012-03-02","1","Bottom Water","0.6","0.001","3.1","0.03","0.37","0.11","0.26","14.9","3.9","1.1","3.5","31.9","<0.2","8.1","0.02","0.015","0.24","5","2","9.7","116","0.3","0.007","0.3"
"Eastern Buffer","EM3","2012-04-13","1","Surface Water","0.6","0.002","1.8","0.03","0.44","0.32","0.29","21.7","1.4","0.59","3.5","32.2","0.4","7.6","0.022","0.013","0.11","57","21","7.8","107","1.4","0.17","0.8"
"Eastern Buffer","EM3","2012-04-13","1","Middle Water","0.6","0.001","1.7","<0.02","0.23","0.18","0.12","21.7","1.7","0.4","3.5","33","0.9","7.7","0.007","0.006","0.048","42","19","8.5","117","1.4","0.069","0.5"
"Eastern Buffer","EM3","2012-04-13","1","Bottom Water","<0.5","0.001","2.6","<0.02","0.14","0.12","0.06","22","2.8","0.29","3.5","33.7","<0.2","7.7","<0.002","0.005","0.012","<1","<1","8.1","113","0.8","0.038","0.2"
"Eastern Buffer","EM3","2012-05-03","1","Surface Water","<0.5","0.002","1.2","0.03","0.52","0.25","0.4","24.9","0.9","1","4.5","30.8","<0.2","7.6","0.011","0.025","0.24","33","3","7.7","111","3.1","0.13","0.5"
"Eastern Buffer","EM3","2012-05-03","1","Middle Water","0.6","0.001","1.3","0.03","0.33","0.19","0.22","23.2","1.3","0.69","4.5","32.8","<0.2","7.7","0.01","0.018","0.12","1300","22","7.6","107","2.8","0.083","0.3"
"Eastern Buffer","EM3","2012-05-03","1","Bottom Water","0.5","0.001","1.8","<0.02","0.22","0.14","0.13","22.9","1.8","0.55","4.5","33.2","<0.2","7.7","0.007","0.022","0.057","11","3","7.3","103","0.6","0.05","<0.1"
"Eastern Buffer","EM3","2012-06-04","1","Surface Water","<0.5","0.002","1.3","<0.02","0.14","0.11","0.1","26.8","1","0.35","3","31.8","<0.2","7.7","0.006","0.003","0.027","3","<1","7.6","113","1","0.071","0.3"
"Eastern Buffer","EM3","2012-06-04","1","Middle Water","<0.5","0.002","1.2","<0.02","0.12","0.1","0.09","26.6","1.1","0.31","3","32","<0.2","7.7","0.006","0.003","0.017","14","5","7.5","112","0.9","0.069","0.2"
"Eastern Buffer","EM3","2012-06-04","1","Bottom Water","0.6","0.002","2","<0.02","0.09","0.08","0.08","26.3","1.7","0.26","3","32.4","<0.2","7.7","0.007","0.002","0.01","16","<1","7.5","112","0.5","0.071","<0.1"
