Station,Station_Name,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,TSS,Coliform,Transparency,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,X,Y,H2S,BOD5,Alkalinity
NB21,Cảng Vũng Đục - TP Cẩm Phả,2021-07-01,5.95,29.3,7.89,30.3,0.015,0.01,6.4,1.5,1.3,152.35223979687862,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0105,0.00045,2321985,452827,0.0572795157828817,54.89358266416263,166.84988373869277
NB21,Cảng Vũng Đục - TP Cẩm Phả,2021-10-01,6.58,24.9,8.1,30.3,0.015,0.01,5.3,1.5,1.2,118.0698738099051,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0109,0.00045,2321985,452827,0.0491785426870712,44.77967232386137,150.0347595492504
NB21,Cảng Vũng Đục - TP Cẩm Phả,2022-01-01,6.27,19.5,8.11,30.3,0.015,0.01,7.1,1.5,1.0,220.0,0.0005,0.0008,0.0001,0.00045,0.00045,0.001,0.0071,0.00045,2321985,452827,0.06,60.0,192.8258463058721
NB21,Cảng Vũng Đục - TP Cẩm Phả,2022-04-01,6.19,23.6,8.09,30.1,0.015,0.033,6.7,1.5,0.8,116.6398934529924,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0065,0.00045,2321985,452827,0.0488213886094871,44.34589254789177,149.23098764554578
NB21,Cảng Vũng Đục - TP Cẩm Phả,2022-07-01,6.08,27.6,8.07,30.0,0.015,0.043,7.2,1.5,0.7,28.865788864240287,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0065,0.00045,2321985,452827,0.0211757773748453,14.533789624183576,57.118389773870376
NB21,Cảng Vũng Đục - TP Cẩm Phả,2022-10-01,6.03,25.8,8.05,30.1,0.015,0.01,6.4,1.5,0.5,71.90506198160425,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.008,0.00045,2321985,452827,0.0365545273491183,30.131762062559844,117.32187308407195
NB21,Cảng Vũng Đục - TP Cẩm Phả,2023-01-01,6.22,21.0,8.1,30.4,0.015,0.01,7.1,1.5,0.8,36.79045465129281,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0076,0.00045,2321985,452827,0.0244826270767862,17.641652817192096,73.11971229620737
NB21,Cảng Vũng Đục - TP Cẩm Phả,2023-04-01,6.14,24.1,8.06,30.0,0.015,0.01,6.5,1.5,0.7,54.688899320352085,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0086,0.00045,2321985,452827,0.0310343069056808,24.21434877410914,99.26880630534902
NB21,Cảng Vũng Đục - TP Cẩm Phả,2023-07-01,6.01,27.3,8.05,29.8,0.036,0.01,7.1,1.5,0.6,187.2343353060133,0.0005,0.0009,0.0001,0.00045,0.00045,0.00025,0.0076,0.00045,2321985,452827,0.06,60.0,180.44913733106887
NB21,Cảng Vũng Đục - TP Cẩm Phả,2023-10-01,6.08,24.6,8.03,29.9,0.047,0.01,7.5,1.5,0.5,110.2278725092967,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2321985,452827,0.047197778167565,42.38742623397229,145.50135243590785
NB21,Cảng Vũng Đục - TP Cẩm Phả,2024-01-01,6.15,20.9,8.08,30.3,0.044,0.01,6.5,1.0,0.7,49.014377177744855,0.0015,0.002,0.0001,0.0001,0.0018,0.0001,0.0092,0.0008,2321985,452827,0.029065882301715,22.185379920866342,92.04278285685017
NB21,Cảng Vũng Đục - TP Cẩm Phả,2024-04-01,6.18,24.4,8.07,30.1,0.044,0.01,7.1,1.0,0.6,40.49691815259475,0.0015,0.0019,0.0001,0.0001,0.0012,0.0001,0.0079,0.0006,2321985,452827,0.0259294906698379,19.047626070298843,79.45130534238405
NB21,Cảng Vũng Đục - TP Cẩm Phả,2024-07-01,6.09,27.4,8.02,29.7,0.042,0.029,5.4,1.0,0.6,76.3880633159514,0.0015,0.0015,0.0001,0.0001,0.00015,0.0001,0.1119,0.0001,2321985,452827,0.0379011886013187,31.62330050328828,121.31128371505044
NB21,Cảng Vũng Đục - TP Cẩm Phả,2024-10-01,6.0,24.2,8.06,29.8,0.051,0.01,5.5,1.0,0.6,35.809791934238326,0.0015,0.0016,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2321985,452827,0.0240901458294836,17.26497918013475,71.33759402475489
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2021-01-01,8.08,21.8,7.68,29.9,0.015,0.01,5.4,1.5,1.4,49.8473682720117,0.0005,0.0014,0.0001,0.00045,0.00045,0.0029,0.0112,0.00045,2322430,458154,0.0293603611666673,22.486065053768737,93.15438890413677
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2021-04-01,6.98,28.5,8.13,29.9,0.015,0.022,4.5,1.5,1.1,90.48198830044848,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.006,0.00045,2322430,458154,0.0419411687471822,36.20362518778246,132.48037886204975
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2021-07-01,6.1,30.2,7.6,29.8,0.034,0.01,5.1,1.5,1.0,150.88713967707704,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0114,0.00045,2322430,458154,0.0569493839901585,54.47147071339008,166.21248144426784
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2021-10-01,6.48,25.1,8.09,29.8,0.015,0.01,5.8,1.5,0.8,108.32133725726815,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0075,0.00045,2322430,458154,0.046707749695688,41.80072539176989,144.35045888897758
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2022-01-01,6.32,21.3,8.1,29.8,0.015,0.01,5.6,1.5,0.7,18.662237648394285,0.0005,0.0019,0.0001,0.00045,0.00045,0.0013,0.0137,0.00045,2322430,458154,0.0163129846287881,10.257950813919852,40.0
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2022-04-01,6.23,25.2,8.09,29.7,0.015,0.036,5.4,1.5,0.6,90.06361225133361,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2322430,458154,0.041825056820352,36.06983471673647,132.1746691612104
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2022-07-01,6.17,28.4,8.04,29.5,0.047,0.033,6.2,1.5,0.7,78.22808028066899,0.0005,0.0016,0.0001,0.00045,0.00045,0.0013,0.0118,0.00045,2322430,458154,0.0384446806351167,32.230353087310924,122.88134292930312
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2022-10-01,6.08,25.6,8.02,29.6,0.015,0.041,5.4,1.5,0.5,96.24833294848698,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0117,0.00045,2322430,458154,0.043520129749949,38.03523587310583,136.55561141490773
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2023-01-01,6.27,21.8,8.07,29.9,0.015,0.058,5.4,1.5,0.5,199.5414375957724,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2322430,458154,0.06,60.0,184.6483872660483
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2023-04-01,6.14,25.3,8.05,29.5,0.056,0.074,5.2,1.5,0.5,21.43002744917373,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0121,0.00045,2322430,458154,0.017719814130861,11.456154306323008,40.0
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2023-07-01,6.11,28.2,8.01,29.4,0.054,0.047,5.4,1.5,0.8,52.32636219569021,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0134,0.00045,2322430,458154,0.0302252490701094,23.37501536367284,96.35586299235578
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2023-10-01,6.17,25.3,8.0,29.6,0.063,0.046,5.4,1.5,0.7,107.15482333134896,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0136,0.00045,2322430,458154,0.0464062160840763,41.44072908458817,143.63625291173418
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2024-01-01,6.2,21.7,8.06,30.0,0.054,0.031,5.4,1.0,0.4,28.699033742301893,0.0015,0.0015,0.0001,0.0001,0.0015,0.0001,0.0065,0.001,2322430,458154,0.0211025172365387,14.466678639199282,56.736224021842304
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2024-04-01,6.08,25.6,8.02,29.6,0.061,0.045,5.4,1.0,0.6,183.27127495297384,0.0015,0.0017,0.0001,0.0001,0.0011,0.0001,0.0054,0.0009,2322430,458154,0.06,60.0,179.03796192214037
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2024-07-01,6.03,28.0,8.03,29.4,0.047,0.032,5.1,1.0,0.7,93.62710177686384,0.0015,0.0015,0.0001,0.0001,0.00015,5e-05,0.1282,0.0001,2322430,458154,0.0428072271685432,37.205451159654416,134.73426450802634
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2024-10-01,6.25,24.9,8.01,29.8,0.062,0.01,4.3,1.0,1.0,125.12565543704662,0.0015,0.0015,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2322430,458154,0.050915965634282,46.90485290071216,153.86335943373615
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2021-01-01,7.93,21.6,7.67,27.3,0.015,0.01,4.7,1.5,0.7,52.969975103477694,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0162,0.00045,2323792,459817,0.0304470856408221,23.604412139333864,97.16225353912822
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2021-04-01,6.91,28.8,8.03,26.6,0.015,0.021,6.4,1.5,1.1,122.65998097342586,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0106,0.00045,2323792,459817,0.0503134021334467,46.16500913591509,152.55054759864842
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2021-07-01,6.11,30.6,7.43,26.4,0.015,0.01,5.7,1.5,1.0,143.14696035373382,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0131,0.00045,2323792,459817,0.055183435691446,52.2275059483531,162.73886223956154
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2021-10-01,6.71,27.6,8.05,26.7,0.015,0.01,6.2,1.5,1.0,86.2426853867727,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0129,0.00045,2323792,459817,0.0407544151212261,34.842082063722856,129.31512080548674
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2022-01-01,6.43,25.9,8.03,26.8,0.034,0.01,6.2,1.5,1.1,86.32236511179177,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0123,0.00045,2323792,459817,0.0407769340182091,34.86779522445322,129.37603570794784
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2022-04-01,6.33,28.6,8.04,26.7,0.042,0.028,6.2,1.5,0.9,88.22446205343505,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0119,0.00045,2323792,459817,0.0413120452491265,35.48020884400245,130.81372957126905
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2022-07-01,6.38,33.8,8.02,26.6,0.015,0.022,6.8,1.5,0.7,44.36327521329472,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0136,0.00045,2323792,459817,0.0273831021782994,20.486920535906343,85.46618941042473
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2022-10-01,6.24,31.5,8.04,26.8,0.039,0.035,6.3,1.5,0.5,68.47614413986311,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2323792,459817,0.0355015914467326,28.97829057377037,114.09885279038588
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2023-01-01,6.34,26.2,8.05,26.9,0.052,0.044,6.3,1.5,1.0,68.26909233850122,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0096,0.00045,2323792,459817,0.0354373405568196,28.90827238987053,113.89909870190564
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2023-04-01,6.21,30.7,8.01,26.6,0.015,0.059,6.3,1.5,0.8,94.48475769310836,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0137,0.00045,2323792,459817,0.0430413584650769,37.47746149058619,135.3357545741398
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2023-07-01,6.29,33.6,8.04,26.4,0.037,0.033,6.3,1.5,0.8,137.31037204717387,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2323792,459817,0.0538262937423983,50.51926439643156,159.9929698764118
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2023-10-01,6.35,32.4,8.05,26.6,0.041,0.059,6.2,1.5,0.7,39.41110644099179,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0124,0.00045,2323792,459817,0.0255113553271429,18.63853327526397,77.65855672086363
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2024-01-01,6.3,26.0,8.03,27.0,0.038,0.045,6.1,1.0,0.9,69.41766753349015,0.0015,0.0016,0.0001,0.0001,0.0022,0.0001,0.0206,0.0011,2323792,459817,0.0357927793942942,29.29614849139569,114.9996387872169
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2024-04-01,6.15,31.2,8.04,26.7,0.043,0.051,6.2,1.0,0.9,183.88426969996385,0.0015,0.0016,0.0001,0.0001,0.0013,0.0001,0.0141,0.0006,2323792,459817,0.06,60.0,179.25822190635893
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2024-07-01,6.2,33.2,8.0,26.3,0.061,0.043,6.1,1.0,0.7,47.70484839062066,0.0015,0.0018,0.0001,0.0001,0.00015,0.0002,0.0143,0.0001,2323792,459817,0.0285988391983092,21.710588753648302,90.25647084749744
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2024-10-01,6.26,31.8,8.02,29.2,0.066,0.01,5.1,1.0,0.6,45.4827111868854,0.0015,0.0014,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2323792,459817,0.0277943505007794,20.89885292195721,87.10999930838719
NB24,Cảng Cửa Ông- TP Cẩm Phả,2021-01-01,7.97,21.4,7.69,27.5,0.015,0.01,5.1,1.5,1.2,84.65857409477269,0.0005,0.0012,0.0001,0.00045,0.0012,0.00025,0.006,0.00045,2326075,460842,0.0403049673957888,34.32988017673369,128.09224767324775
NB24,Cảng Cửa Ông- TP Cẩm Phả,2021-04-01,6.8,28.6,8.06,25.7,0.015,0.01,4.8,1.5,1.5,124.9589295169293,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.013,0.00045,2326075,460842,0.0508753723167692,46.8549186066036,153.77540761941282
NB24,Cảng Cửa Ông- TP Cẩm Phả,2021-07-01,6.08,30.7,7.71,25.5,0.015,0.01,4.7,1.5,1.3,75.40518779918305,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0126,0.00045,2326075,460842,0.0376087185710069,31.297830534348154,120.45704222242637
NB24,Cảng Cửa Ông- TP Cẩm Phả,2021-10-01,6.61,25.2,8.08,25.8,0.015,0.01,5.1,1.5,1.2,167.64240485552645,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0145,0.00045,2326075,460842,0.06,59.25184958452917,173.15842361747957
NB24,Cảng Cửa Ông- TP Cẩm Phả,2022-01-01,6.39,21.9,8.06,25.9,0.015,0.01,5.7,1.5,1.3,125.90275837358676,0.0005,0.0015,0.0001,0.00045,0.0009,0.00025,0.0111,0.00045,2326075,460842,0.0511048834756807,47.13741847671226,154.27175930266108
NB24,Cảng Cửa Ông- TP Cẩm Phả,2022-04-01,6.31,25.5,8.03,25.8,0.015,0.01,5.1,1.5,1.0,124.76470711907876,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0171,0.00045,2326075,460842,0.0508280568863317,46.79673223433856,153.67280267560247
NB24,Cảng Cửa Ông- TP Cẩm Phả,2022-07-01,6.33,29.4,8.01,25.7,0.015,0.01,6.1,1.5,0.8,104.7907256268596,0.0005,0.0017,0.0001,0.00045,0.0009,0.00025,0.0094,0.00045,2326075,460842,0.0457910417975535,40.70871670214951,142.16466005296374
NB24,Cảng Cửa Ông- TP Cẩm Phả,2022-10-01,6.2,27.7,7.98,25.9,0.015,0.01,5.4,1.5,0.8,220.0,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0141,0.00045,2326075,460842,0.06,60.0,200.0
NB24,Cảng Cửa Ông- TP Cẩm Phả,2023-01-01,6.29,22.5,8.04,26.0,0.043,0.01,5.8,1.5,1.1,66.1243186340578,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0129,0.00045,2326075,460842,0.0347671175186691,28.18043691856317,111.79353244535824
NB24,Cảng Cửa Ông- TP Cẩm Phả,2023-04-01,6.24,25.5,8.0,25.5,0.067,0.01,5.4,1.5,1.0,22.22027258307263,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0153,0.00045,2326075,460842,0.0181078311889983,11.792397752429263,40.0
NB24,Cảng Cửa Ông- TP Cẩm Phả,2023-07-01,6.22,29.1,8.06,25.5,0.032,0.01,5.4,1.5,0.8,198.1000444769593,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0108,0.00045,2326075,460842,0.06,60.0,184.17017446068564
NB24,Cảng Cửa Ông- TP Cẩm Phả,2023-10-01,6.27,28.4,8.03,25.7,0.044,0.01,5.1,1.5,0.7,56.73531768378127,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0142,0.00045,2326075,460842,0.0317238218174432,24.935490722735672,101.69202276172696
NB24,Cảng Cửa Ông- TP Cẩm Phả,2024-01-01,6.23,22.2,8.02,26.1,0.051,0.01,5.2,1.0,1.0,79.94719238458336,0.0015,0.0013,0.0001,0.0001,0.002,0.0001,0.0147,0.0011,2326075,460842,0.0389478370860825,32.79492617389332,124.31521777372132
NB24,Cảng Cửa Ông- TP Cẩm Phả,2024-04-01,6.13,25.8,8.03,25.6,0.057,0.01,5.8,1.0,1.0,165.68078256538786,0.0015,0.0018,0.0001,0.0001,0.0013,0.0001,0.0124,0.0008,2326075,460842,0.06,58.69733525815724,172.38202739442107
NB24,Cảng Cửa Ông- TP Cẩm Phả,2024-07-01,6.17,29.5,8.02,25.4,0.01,0.01,5.7,1.0,0.7,28.341638480810342,0.0015,0.0019,0.0001,0.0001,0.00015,0.0002,0.0212,0.0001,2326075,460842,0.0209449249818839,14.322579021203673,55.90961835764298
NB24,Cảng Cửa Ông- TP Cẩm Phả,2024-10-01,6.2,28.2,8.0,25.9,0.01,0.01,4.7,1.0,0.8,35.05591882101875,0.0015,0.0013,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2326075,460842,0.02378548639451,16.974004598162228,69.93411143575443
NB25,Cảng Cái Rồng- Vân Đồn,2021-01-01,6.32,21.8,8.08,30.3,0.015,0.01,10.8,1.5,0.8,28.35851379852853,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0079,0.00045,2329585,466608,0.0209523839946839,14.329391236742948,55.948882515245856
NB25,Cảng Cái Rồng- Vân Đồn,2021-04-01,6.51,28.3,8.1,30.3,0.015,0.01,7.7,1.5,1.2,46.26475927919807,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0086,0.00045,2329585,466608,0.0280792424639049,21.18542189472753,88.23454839898304
NB25,Cảng Cái Rồng- Vân Đồn,2021-07-01,6.08,29.5,8.15,30.1,0.015,0.01,10.8,1.5,1.0,97.76281626314947,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0096,0.00045,2329585,466608,0.0439284715313617,38.51258925552676,137.58546424067976
NB25,Cảng Cái Rồng- Vân Đồn,2021-10-01,6.11,25.3,8.13,30.4,0.015,0.01,8.2,1.5,1.0,102.90605032871728,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.009,0.00045,2329585,466608,0.0452966156237714,40.12277040143772,140.96751371251085
NB25,Cảng Cái Rồng- Vân Đồn,2022-01-01,6.04,21.4,8.1,30.5,0.015,0.01,9.4,1.5,0.9,88.54233620524883,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2329585,466608,0.041401017874423,35.58229370388712,131.05096717314214
NB25,Cảng Cái Rồng- Vân Đồn,2022-04-01,5.97,23.2,8.07,30.4,0.015,0.01,9.2,1.5,0.8,31.79285561344684,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0115,0.00045,2329585,466608,0.0224352250422238,15.69956385104532,63.48936464430534
NB25,Cảng Cái Rồng- Vân Đồn,2022-07-01,5.91,30.2,8.12,30.2,0.015,0.01,9.4,1.5,0.8,18.450533385603585,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0117,0.00045,2329585,466608,0.0162020362998774,10.16488501225922,40.0
NB25,Cảng Cái Rồng- Vân Đồn,2022-10-01,5.88,26.5,8.14,30.3,0.015,0.01,9.4,1.5,0.8,77.39386126688309,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0134,0.00045,2329585,466608,0.038198918315315,31.95549016301608,122.17414341561528
NB25,Cảng Cái Rồng- Vân Đồn,2023-01-01,6.08,22.3,8.12,30.7,0.015,0.01,8.4,1.5,0.8,56.25308069266385,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0118,0.00045,2329585,466608,0.0315622506037029,24.766032178935884,101.12895865446656
NB25,Cảng Cái Rồng- Vân Đồn,2023-04-01,5.92,24.5,8.09,30.2,0.015,0.01,9.3,1.5,0.8,98.94065829202758,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0128,0.00045,2329585,466608,0.0442442920073082,38.88280780766258,138.37543086866447
NB25,Cảng Cái Rồng- Vân Đồn,2023-07-01,5.98,29.6,8.1,30.1,0.108,0.01,9.4,1.5,0.8,114.61906712538132,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0155,0.00045,2329585,466608,0.0483136491503804,43.731051560553325,148.0781450488508
NB25,Cảng Cái Rồng- Vân Đồn,2023-10-01,5.95,26.8,8.08,30.2,0.087,0.01,9.5,1.5,0.7,81.43273321337597,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2329585,466608,0.0393791394156098,33.28082717634759,125.52965728234727
NB25,Cảng Cái Rồng- Vân Đồn,2024-01-01,6.02,22.1,8.09,30.6,0.085,0.01,8.2,1.0,0.9,118.73503067919724,0.0015,0.002,0.0001,0.0001,0.0026,0.0001,0.012,0.001,2329585,466608,0.0493440806360555,44.98108484223399,150.40532341503416
NB25,Cảng Cái Rồng- Vân Đồn,2024-04-01,5.98,24.7,8.06,30.3,0.093,0.01,9.4,1.0,0.7,86.0511407595551,0.0015,0.0017,0.0001,0.0001,0.0014,0.0001,0.0101,0.0008,2329585,466608,0.0407002469963201,34.78024981512798,129.16845496460274
NB25,Cảng Cái Rồng- Vân Đồn,2024-07-01,5.91,28.8,8.12,30.0,0.073,0.046,9.5,1.0,0.7,103.27343581653471,0.0015,0.0022,0.0001,0.0001,0.00015,0.0001,0.0102,0.0001,2329585,466608,0.0453932792803904,40.23715891275249,141.20258822405867
NB25,Cảng Cái Rồng- Vân Đồn,2024-10-01,5.88,24.6,8.12,30.1,0.068,0.01,8.7,1.0,0.8,48.8439828113421,0.0015,0.0014,0.0001,0.0001,0.00015,0.0003,0.001,0.0001,2329585,466608,0.0290053974723862,22.12374642579949,91.81306948520472
NB26,Khu vực cảng 10-10 - Cẩm Phả,2021-01-01,6.75,21.8,8.03,28.3,0.015,0.01,10.7,90.0,0.7,67.15681138372076,0.0005,0.0006,0.0001,0.00045,0.00045,0.00025,0.0021,0.00045,2321486,455510,0.0350908358276797,28.53139993441401,112.81554344674166
NB26,Khu vực cảng 10-10 - Cẩm Phả,2021-04-01,6.89,27.9,8.19,30.0,0.015,0.01,17.6,70.0,0.6,84.37514984162792,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0069,0.00045,2321486,455510,0.0402241984164351,34.23803615296497,127.87104386627828
NB26,Khu vực cảng 10-10 - Cẩm Phả,2021-07-01,6.14,30.1,7.83,29.9,0.015,0.01,17.5,70.0,0.8,123.164188648079,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0093,0.00045,2321486,455510,0.0504370138370233,46.31654183095503,152.82113901669675
NB26,Khu vực cảng 10-10 - Cẩm Phả,2021-10-01,6.66,25.0,8.15,30.1,0.015,0.01,17.6,90.0,0.7,58.97899674842476,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0082,0.00045,2321486,455510,0.0324684142038258,25.720161368948787,104.25035311101712
NB26,Khu vực cảng 10-10 - Cẩm Phả,2022-01-01,6.37,20.4,8.13,30.0,0.015,0.01,17.6,150.0,0.6,102.71773050790658,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0048,0.00045,2321486,455510,0.0452470126007598,40.06410363242414,140.8466902292845
NB26,Khu vực cảng 10-10 - Cẩm Phả,2022-04-01,6.3,24.3,8.1,29.8,0.015,0.01,17.5,90.0,0.5,63.73550588377658,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2321486,455510,0.0340102639243237,27.364168375942,109.36644832338484
NB26,Khu vực cảng 10-10 - Cẩm Phả,2022-07-01,6.22,28.2,8.06,29.6,0.015,0.01,18.2,200.0,0.5,69.73269850063463,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0053,0.00045,2321486,455510,0.0358898551567267,29.402308757938528,115.2983133068748
NB26,Khu vực cảng 10-10 - Cẩm Phả,2022-10-01,6.12,25.5,8.03,29.7,0.015,0.01,18.2,40.0,0.5,123.83750221630665,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0062,0.00045,2321486,455510,0.0506017669804979,46.51870259289857,153.18076168096292
NB26,Khu vực cảng 10-10 - Cẩm Phả,2023-01-01,6.32,21.1,8.15,30.2,0.037,0.01,17.2,300.0,0.8,22.361689253797497,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2321486,455510,0.0181766791553995,11.85231365820532,40.27758515783377
NB26,Khu vực cảng 10-10 - Cẩm Phả,2023-04-01,6.2,24.8,8.07,29.6,0.041,0.01,18.2,400.0,0.5,34.11585993353881,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0094,0.00045,2321486,455510,0.023401870650907,16.60939624389058,68.14110687700956
NB26,Khu vực cảng 10-10 - Cẩm Phả,2023-07-01,6.27,28.0,8.04,29.5,0.044,0.01,18.5,250.0,0.5,30.4822755939054,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0081,0.00045,2321486,455510,0.0218773403475646,15.180387558040714,60.71258410228717
NB26,Khu vực cảng 10-10 - Cẩm Phả,2023-10-01,6.3,25.1,8.02,29.6,0.038,0.01,17.6,150.0,0.5,18.18932920454063,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0098,0.00045,2321486,455510,0.0160644389653526,10.04976223219002,40.0
NB26,Khu vực cảng 10-10 - Cẩm Phả,2024-01-01,6.26,21.0,8.13,30.1,0.032,0.01,17.2,1.0,0.7,49.63248641309751,0.0015,0.0016,0.0001,0.0001,0.0016,0.0001,0.0116,0.0006,2321486,455510,0.0292845866578524,22.40859645379161,92.86942239379292
